_id,device_id,store_id,device_type,device_group,make,model,serial_number,pump,grade,capacity,inspection_cycle,remarks,deleted
9395286,250,30437,Gasoline,Fuel Dispenser,WAYNE,,68560,2,U-93,,12 MONTH,,0
9395287,251,30437,GASOLINE,FUEL DISPENSER,WAYNE,,68561,3,U-93,,12 MONTH,,0
9395288,252,30437,GASOLINE,FUEL DISPENSER,WAYNE,,68561,4,U-93,,12 MONTH,,0
9395289,253,30437,Gasoline,Fuel Dispenser,WAYNE,,68559,5,U-93,,12 MONTH,,0
9395290,254,30437,Gasoline,Fuel Dispenser,WAYNE,,68559,6,U-93,,12 MONTH,,0
9395291,255,30437,GASOLINE,FUEL DISPENSER,WAYNE,,68560,1,S-89,,12 MONTH,,0
9395292,256,30437,GASOLINE,FUEL DISPENSER,WAYNE,,68560,2,S-89,,12 MONTH,,0
9395293,257,30437,GASOLINE,FUEL DISPENSER,WAYNE,,68561,3,S-89,,12 MONTH,,0
9395294,258,30437,GASOLINE,FUEL DISPENSER,WAYNE,,68561,4,S-89,,12 MONTH,,0
9395295,259,30437,Gasoline,Fuel Dispenser,WAYNE,,68559,5,S-89,,12 MONTH,,0
9395296,260,30437,Gasoline,Fuel Dispenser,WAYNE,,68559,6,S-89,,12 MONTH,,0
9395297,261,30437,GASOLINE,FUEL DISPENSER,WAYNE,,68560,1,R-87,,12 MONTH,,0
9395298,262,30437,Gasoline,Fuel Dispenser,WAYNE,,68560,2,R-87,,12 MONTH,,0
9395299,263,30437,GASOLINE,FUEL DISPENSER,WAYNE,,68561,3,R-87,,12 MONTH,,0
9395300,264,30437,GASOLINE,FUEL DISPENSER,WAYNE,,68561,4,R-87,,12 MONTH,,0
9395301,265,30437,GASOLINE,FUEL DISPENSER,WAYNE,,68559,5,R-87,,12 MONTH,,0
9395302,266,30437,GASOLINE,FUEL DISPENSER,WAYNE,,68559,6,R-87,,12 MONTH,,0
9395303,267,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85382,1,U-93,,12 MONTH,,0
9395304,268,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85382,2,U-93,,12 MONTH,,0
9395305,269,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85383,3,U-93,,12 MONTH,,0
9395306,270,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85383,4,U-93,,12 MONTH,,0
9395307,271,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85384,5,U-93,,12 MONTH,,0
9395308,272,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85384,6,U-93,,12 MONTH,,0
9395309,273,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85385,7,U-93,,12 MONTH,,0
9395310,274,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85385,8,U-93,,12 MONTH,,0
9395311,275,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85382,1,S-89,,12 MONTH,,0
9395312,276,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85382,2,S-89,,12 MONTH,,0
9395313,277,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85383,3,S-89,,12 MONTH,,0
9395314,278,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85383,4,S-89,,12 MONTH,,0
9395315,279,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85384,5,S-89,,12 MONTH,,0
9395316,280,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85384,6,S-89,,12 MONTH,,0
9395317,281,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85385,7,S-89,,12 MONTH,,0
9395318,282,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85385,8,S-89,,12 MONTH,,0
9395319,283,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85382,1,R-87,,12 MONTH,,0
9395320,284,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85382,2,R-87,,12 MONTH,,0
9395321,285,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85383,3,R-87,,12 MONTH,,0
9395322,286,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85383,4,R-87,,12 MONTH,,0
9395323,287,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85384,5,R-87,,12 MONTH,,0
9395324,288,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85384,6,R-87,,12 MONTH,,0
9395325,289,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85385,7,R-87,,12 MONTH,,0
9395326,290,30456,GASOLINE,FUEL DISPENSER,WAYNE,,85385,8,R-87,,12 MONTH,,0
9395327,291,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220414,1,U-93,,12 MONTH,,0
9395328,292,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220414,2,U-93,,12 MONTH,,0
9395329,293,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220413,3,U-93,,12 MONTH,,0
9395330,294,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220413,4,U-93,,12 MONTH,,0
9395331,295,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220415,7,U-93,,12 MONTH,,0
9395332,296,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220415,8,U-93,,12 MONTH,,0
9395333,297,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220417,9,U-93,,12 MONTH,,0
9395334,298,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220417,10,U-93,,12 MONTH,,0
9395335,299,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220416,13,U-93,,12 MONTH,,0
9395336,300,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220416,14,U-93,,12 MONTH,,0
9395337,301,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220414,1,S-89,,12 MONTH,,0
9395338,302,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220414,2,S-89,,12 MONTH,,0
9395339,303,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220413,3,S-89,,12 MONTH,,0
9395340,304,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220413,4,S-89,,12 MONTH,,0
9395341,305,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220415,7,S-89,,12 MONTH,,0
9395342,306,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220415,8,S-89,,12 MONTH,,0
9395343,307,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220417,9,S-89,,12 MONTH,,0
9395344,308,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220417,10,S-89,,12 MONTH,,0
9395345,309,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220416,13,S-89,,12 MONTH,,0
9395346,310,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220416,14,S-89,,12 MONTH,,0
9395347,311,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220414,1,R-87,,12 MONTH,,0
9395348,312,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220414,2,R-87,,12 MONTH,,0
9395349,313,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220413,3,R-87,,12 MONTH,,0
9395350,314,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220413,4,R-87,,12 MONTH,,0
9395351,315,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220415,7,R-87,,12 MONTH,,0
9395352,316,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220415,8,R-87,,12 MONTH,,0
9395353,317,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220417,9,R-87,,12 MONTH,,0
9395354,318,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220417,10,R-87,,12 MONTH,,0
9395355,319,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220416,13,R-87,,12 MONTH,,0
9395356,320,30536,GASOLINE,FUEL DISPENSER,GILBARCO,,220416,14,R-87,,12 MONTH,,0
9395357,321,30536,DIESEL,FUEL DISPENSER,GILBARCO,,220418,5,DIESEL,,12 MONTH,,0
9395358,322,30536,DIESEL,FUEL DISPENSER,GILBARCO,,220418,6,DIESEL,,12 MONTH,,0
9395359,323,30536,DIESEL,FUEL DISPENSER,GILBARCO,,220419,11,DIESEL,,12 MONTH,,0
9395360,324,30536,DIESEL,FUEL DISPENSER,GILBARCO,,220419,12,DIESEL,,12 MONTH,,0
9395361,325,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294720,1,U-93,,12 MONTH,,0
9395362,326,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294720,2,U-93,,12 MONTH,,0
9395363,327,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294718,3,U-93,,12 MONTH,,0
9395364,328,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294718,4,U-93,,12 MONTH,,0
9395365,329,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294719,5,U-93,,12 MONTH,,0
9395366,330,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294719,6,U-93,,12 MONTH,,0
9395367,331,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294720,1,S-89,,12 MONTH,,0
9395368,332,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294720,2,S-89,,12 MONTH,,0
9395369,333,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294718,3,S-89,,12 MONTH,,0
9395370,334,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294718,4,S-89,,12 MONTH,,0
9395371,335,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294719,5,S-89,,12 MONTH,,0
9395372,336,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294719,6,S-89,,12 MONTH,,0
9395373,337,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294720,1,R-87,,12 MONTH,,0
9395374,338,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294720,2,R-87,,12 MONTH,,0
9395375,339,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294718,3,R-87,,12 MONTH,,0
9395376,340,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294718,4,R-87,,12 MONTH,,0
9395377,341,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294719,5,R-87,,12 MONTH,,0
9395378,342,30547,GASOLINE,FUEL DISPENSER,GILBARCO,,294719,6,R-87,,12 MONTH,,0
9395379,343,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24970,1,U-93,,12 MONTH,,0
9395380,344,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24970,2,U-93,,12 MONTH,,0
9395381,345,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24968,3,U-93,,12 MONTH,,0
9395382,346,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24968,4,U-93,,12 MONTH,,0
9395383,347,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24971,5,U-93,,12 MONTH,,0
9395384,348,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24971,6,U-93,,12 MONTH,,0
9395385,349,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24969,7,U-93,,12 MONTH,,0
9395386,350,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,0401,13/14,U-93,,12 MONTH,OUT OF ORDER,1
9395387,351,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24969,8,U-93,,12 MONTH,,0
9395388,352,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24972,9,U-93,,12 MONTH,,0
9395389,353,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24972,10,U-93,,12 MONTH,,0
9395390,354,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24967,11,U-93,,12 MONTH,,0
9395391,355,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24967,12,U-93,,12 MONTH,,0
9395392,356,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24970,1,S-89,,12 MONTH,,0
9395393,357,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24970,2,S-89,,12 MONTH,,0
9395394,358,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24968,3,S-89,,12 MONTH,,0
9395395,359,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24968,4,S-89,,12 MONTH,,0
9395396,360,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,0401,13/14,S-89,,12 MONTH,OUT OF ORDER,1
9395397,361,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24971,5,S-89,,12 MONTH,,0
9395398,362,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24971,6,S-89,,12 MONTH,,0
9395399,363,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24969,7,S-89,,12 MONTH,,0
9395400,364,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24969,8,S-89,,12 MONTH,,0
9395401,365,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24972,9,S-89,,12 MONTH,,0
9395402,366,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24972,10,S-89,,12 MONTH,,0
9395403,367,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24967,11,S-89,,12 MONTH,,0
9395404,368,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24967,12,S-89,,12 MONTH,,0
9395405,369,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24970,1,R-87,,12 MONTH,,0
9395406,370,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24970,2,R-87,,12 MONTH,,0
9395407,371,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,0491,13,R-87,,12 MONTH,,1
9395408,372,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,0491,14,R-87,,12 MONTH,OUT OF ORDER,1
9395409,373,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235279,1,U-93,,12 MONTH,,0
9395410,374,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235279,2,U-93,,12 MONTH,,0
9395411,375,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235278,3,U-93,,12 MONTH,,0
9395412,376,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235278,4,U-93,,12 MONTH,,0
9395413,377,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,NSN,5,U-93,,12 MONTH,,0
9395414,378,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,NSN,6,U-93,,12 MONTH,,0
9395415,379,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235277,7,U-93,,12 MONTH,,0
9395416,380,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235277,8,U-93,,12 MONTH,,0
9395417,381,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,253279,1,S-89,,12 MONTH,,0
9395418,382,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235279,2,S-89,,12 MONTH,,0
9395419,383,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235278,3,S-89,,12 MONTH,,0
9395420,384,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235278,4,S-89,,12 MONTH,,0
9395421,385,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,NSN,5,S-89,,12 MONTH,,0
9395422,386,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,NSN,6,S-89,,12 MONTH,,0
9395423,387,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235277,7,S-89,,12 MONTH,,0
9395424,388,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235277,8,S-89,,12 MONTH,,0
9395425,389,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235279,1,R-87,,12 MONTH,,0
9395426,390,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235279,2,R-87,,12 MONTH,,0
9395427,391,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235279,3,R-87,,12 MONTH,,0
9395428,392,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235278,4,R-87,,12 MONTH,,0
9395429,393,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,NSN,5,R-87,,12 MONTH,,0
9395430,394,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,NSN,6,R-87,,12 MONTH,,0
9395431,395,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235277,7,R-87,,12 MONTH,,0
9395432,396,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,235277,8,R-87,,12 MONTH,,0
9395433,397,30566,Gasoline,Fuel Dispenser,GILBARCO,,26501,5,R-87,,12 MONTH,,1
9395434,398,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,26501,6,R-87,,12 MONTH,,1
9395435,399,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,03622,7,R-87,,12 MONTH,,1
9395436,400,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,03622,8,R-87,,12 MONTH,,1
9395437,401,30566,GASOLINE,FUEL DISPENSER,GILBARCO,,26690,9,R-87,,12 MONTH,,1
9395438,402,30566,Gasoline,Fuel Dispenser,GILBARCO,,26690,10,R-87,,12 MONTH,,1
9395439,403,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70381,1,U-93,,12 MONTH,,0
9395440,404,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70381,2,U-93,,12 MONTH,,0
9395441,405,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70379,3,U-93,,12 MONTH,,0
9395442,406,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70379,4,U-93,,12 MONTH,,0
9395443,407,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70380,5,U-93,,12 MONTH,,0
9395444,408,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70380,6,U-93,,12 MONTH,,0
9395445,409,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70382,7,U-93,,12 MONTH,,0
9395446,410,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70382,8,U-93,,12 MONTH,,0
9395447,411,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70378,9,U-93,,12 MONTH,,0
9395448,412,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70378,10,U-93,,12 MONTH,,0
9395449,413,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70381,1,S-89,,12 MONTH,,0
9395450,414,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70381,2,S-89,,12 MONTH,,0
9395451,415,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70379,3,S-89,,12 MONTH,,0
9395452,416,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70379,4,S-89,,12 MONTH,,0
9395453,417,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70380,5,S-89,,12 MONTH,,0
9395454,418,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70380,6,S-89,,12 MONTH,,0
9395455,419,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70382,7,S-89,,12 MONTH,,0
9395456,420,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70382,8,S-89,,12 MONTH,,0
9395457,421,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70378,9,S-89,,12 MONTH,,0
9395458,422,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70378,10,S-89,,12 MONTH,,0
9395459,423,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70381,1,R-87,,12 MONTH,,0
9395460,424,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70381,2,R-87,,12 MONTH,,0
9395461,425,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70379,3,R-87,,12 MONTH,,0
9395462,426,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70379,4,R-87,,12 MONTH,,0
9395463,427,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70380,5,R-87,,12 MONTH,,0
9395464,428,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70380,6,R-87,,12 MONTH,,0
9395465,429,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70382,7,R-87,,12 MONTH,,0
9395466,430,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70382,8,R-87,,12 MONTH,,0
9395467,431,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70378,9,R-87,,12 MONTH,,0
9395468,432,31518,GASOLINE,FUEL DISPENSER,WAYNE,,70378,10,R-87,,12 MONTH,,0
9395469,433,31518,DIESEL,FUEL DISPENSER,WAYNE,,36865,11,DIESEL,,12 MONTH,,1
9395470,434,31518,DIESEL,FUEL DISPENSER,WAYNE,,36865,12,DIESEL,,12 MONTH,,1
9395471,435,31518,Diesel,Fuel Dispenser,WAYNE,,36866,13,DIESEL,,12 MONTH,,1
9395472,436,31518,Diesel,Fuel Dispenser,WAYNE,,36866,14,DIESEL,,12 MONTH,,1
9395473,437,31566,Gasoline,Fuel Dispenser,WAYNE,,56026,1,U-93,,12 MONTH,,0
9395474,438,31566,Gasoline,Fuel Dispenser,WAYNE,,56026,2,U-93,,12 MONTH,,0
9395475,439,31566,GASOLINE,FUEL DISPENSER,WAYNE,,56027,3,U-93,,12 MONTH,,0
9395476,440,31566,GASOLINE,FUEL DISPENSER,WAYNE,,56027,4,U-93,,12 MONTH,,0
9395477,441,31566,Gasoline,Fuel Dispenser,WAYNE,,56028,5,U-93,,12 MONTH,,0
9395478,442,31566,Gasoline,Fuel Dispenser,WAYNE,,56028,6,U-93,,12 MONTH,,0
9395479,443,31566,GASOLINE,FUEL DISPENSER,WAYNE,,56029,7,U-93,,12 MONTH,,0
9395480,444,31566,GASOLINE,FUEL DISPENSER,WAYNE,,56029,8,U-93,,12 MONTH,,0
9395481,445,31566,GASOLINE,FUEL DISPENSER,WAYNE,,56026,1,S-89,,12 MONTH,,0
9395482,446,31566,GASOLINE,FUEL DISPENSER,WAYNE,,56026,2,S-89,,12 MONTH,,0
9395483,447,31566,GASOLINE,FUEL DISPENSER,WAYNE,,56027,3,S-89,,12 MONTH,,0
9395484,448,31566,Gasoline,Fuel Dispenser,WAYNE,,56027,4,S-89,,12 MONTH,,0
9395485,449,31566,GASOLINE,FUEL DISPENSER,WAYNE,,56028,5,S-89,,12 MONTH,,0
9395486,450,31566,Gasoline,Fuel Dispenser,WAYNE,,56028,6,S-89,,12 MONTH,,0
9395487,451,31566,GASOLINE,FUEL DISPENSER,WAYNE,,56029,7,S-89,,12 MONTH,,0
9395488,452,31566,GASOLINE,FUEL DISPENSER,WAYNE,,56029,8,S-89,,12 MONTH,,0
9395489,453,31566,GASOLINE,FUEL DISPENSER,WAYNE,,56026,1,R-87,,12 MONTH,,0
9395490,454,31566,GASOLINE,FUEL DISPENSER,WAYNE,,56026,2,R-87,,12 MONTH,,0
9395491,455,31566,GASOLINE,FUEL DISPENSER,WAYNE,,56027,3,R-87,,12 MONTH,,0
9395492,456,31566,Gasoline,Fuel Dispenser,WAYNE,,56027,4,R-87,,12 MONTH,,0
9395493,457,31566,GASOLINE,FUEL DISPENSER,WAYNE,,56028,5,R-87,,12 MONTH,,0
9395494,458,31566,Gasoline,Fuel Dispenser,WAYNE,,56028,6,R-87,,12 MONTH,,0
9395495,459,31566,GASOLINE,FUEL DISPENSER,WAYNE,,56029,7,R-87,,12 MONTH,,0
9395496,460,31566,GASOLINE,FUEL DISPENSER,WAYNE,,56029,8,R-87,,12 MONTH,,0
9395497,461,31566,DIESEL,FUEL DISPENSER,WAYNE,,56109,9,HI SPEED DIE,,12 MONTH,STATE WILL DO,0
9395498,462,31566,DIESEL,FUEL DISPENSER,WAYNE,,56109,10,HI SPEED DIE,,12 MONTH,STATE WILL DO,0
9395499,463,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67566,1,U-93,,12 MONTH,,0
9395500,464,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67566,2,U-93,,12 MONTH,,0
9395501,465,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67568,3,U-93,,12 MONTH,,0
9395502,466,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67568,4,U-93,,12 MONTH,,0
9395503,16351,40130,LAUNDRY DRYER,TIMING,DEXTER EXPRESS,,0216238,,,,12 MONTH,9-A,0
9395504,468,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67570,5,U-93,,12 MONTH,,0
9395505,469,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67570,6,U-93,,12 MONTH,,0
9395506,470,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67565,7,U-93,,12 MONTH,,0
9395507,471,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67565,8,U-93,,12 MONTH,,0
9395508,472,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67569,9,U-93,,12 MONTH,,0
9395509,473,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67569,10,U-93,,12 MONTH,,0
9395510,474,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67566,1,S-89,,12 MONTH,,0
9395511,475,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67566,2,S-89,,12 MONTH,,0
9395512,476,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67568,3,S-89,,12 MONTH,,0
9395513,477,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67568,4,S-89,,12 MONTH,,0
9395514,478,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67570,5,S-89,,12 MONTH,,0
9395515,479,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67570,6,S-89,,12 MONTH,,0
9395516,480,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67565,7,S-89,,12 MONTH,,0
9395517,481,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67565,8,S-89,,12 MONTH,,0
9395518,482,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67569,9,S-89,,12 MONTH,,0
9395519,483,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67569,10,S-89,,12 MONTH,,0
9395520,484,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67566,1,R-87,,12 MONTH,,0
9395521,485,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67566,2,R-87,,12 MONTH,,0
9395522,486,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67568,3,R-87,,12 MONTH,,0
9395523,487,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67568,4,R-87,,12 MONTH,,0
9395524,488,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67570,5,R-87,,12 MONTH,,0
9395525,489,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67570,6,R-87,,12 MONTH,,0
9395526,490,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67565,7,R-87,,12 MONTH,,0
9395527,491,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67565,8,R-87,,12 MONTH,,0
9395528,492,31567,GASOLINE,FUEL DISPENSER,WAYNE,,67569,9,R-87,,12 MONTH,,0
9395529,493,31569,GASOLINE,FUEL DISPENSER,WAYNE,,49137,1,U-93,,12 MONTH,,0
9395530,494,31569,GASOLINE,FUEL DISPENSER,WAYNE,,49137,2,U-93,,12 MONTH,,0
9395531,495,31569,GASOLINE,FUEL DISPENSER,WAYNE,,49135,5,U-93,,12 MONTH,,0
9395532,496,31569,GASOLINE,FUEL DISPENSER,WAYNE,,49135,6,U-93,,12 MONTH,,0
9395533,497,31569,GASOLINE,FUEL DISPENSER,WAYNE,,49136,7,U-93,,12 MONTH,,0
9395534,498,31569,GASOLINE,FUEL DISPENSER,WAYNE,,49136,8,U-93,,12 MONTH,,0
9395535,499,31569,GASOLINE,FUEL DISPENSER,WAYNE,,49137,1,S-89,,12 MONTH,,0
9395536,500,31569,GASOLINE,FUEL DISPENSER,WAYNE,,49137,2,S-89,,12 MONTH,,0
9395537,501,31569,GASOLINE,FUEL DISPENSER,WAYNE,,49135,5,S-89,,12 MONTH,,0
9395538,502,31569,GASOLINE,FUEL DISPENSER,WAYNE,,49135,6,S-89,,12 MONTH,,0
9395539,503,31569,GASOLINE,FUEL DISPENSER,WAYNE,,49136,7,S-89,,12 MONTH,,0
9395540,504,31569,GASOLINE,FUEL DISPENSER,WAYNE,,49136,8,S-89,,12 MONTH,,0
